LOC100423044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STX8P1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASNSP6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASNSP3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGLL5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYL6P2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KLRF2,NKp65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNY4P16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100431174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100431175,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100431177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKAIN1P1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100462648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100462652,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCHTS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTLQ1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTLQ3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTLQ2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OFC9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAFLD2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1G1P6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTBP12,ACTGP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTH1P22,FTHL22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRAGAP1,RRAGAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTLP9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEMO1P3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEMO1P4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTLP18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CICP10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTLP6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTLP8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTLP12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTLP13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTLP14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AFZP4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTH1P24,FTHL24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTH1P25,FTHL25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2AFZP6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSL24D1P8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOT1P3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOT1P2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGFR3P1,D84394.2,FGFR3P,FGFR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOT1P1,RHOT1P,RHOT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGFR3P2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGFR3P3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USP9YP6,CDY24P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USP9YP7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF4A1P3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP7BP1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF4A1P13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCNT1P4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF4A1P12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNPLA4P1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISCUP1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF3EP3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1G1P3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1G1P5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1G1P4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V1E1P2,ATP6EP2,ATP6V1EP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COX6B1P4,COX6BP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COX6B1P6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSM6P2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5LP8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP5LP6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEB1P23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF13P2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINOS1P1,CG012,N4BP2L2-IT,N4BP2L2-IT1,N4BP2L2IT1,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINOS1P3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINOS1P4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRNR2L1,HN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRNR2L2,HN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCT5-2P,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRNR2L3,HN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPD1P22,HSPD1-21P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPD1P16,HSPD1-13P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPD1P17,HSPD1-19P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPD1P13,HSPD1-16P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100462988,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPD1P20,HSPD1-20P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPD1P21,HSPD1-3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRNR2L4,HN4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCT6P5,CCT6-2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSPD1P19,HSPD1-18P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRNR2L5,HN5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRNR2L6,HN6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRNR2L8,HN8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRNR2L9,HN9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRNR2L10,HN10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRNR2L11,HN11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRNR2L12,HN12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRNR2L13,HN13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSP1P1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSBPL9P4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00881,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGQTL1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPRS6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOE2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGQTL6,BWQTL3,PGQTL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGQTL4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00276,NCRNA00276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THAP9-AS1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAALC-AS1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100499191,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100499192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100499194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100499221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100499223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USP2-AS1,THY1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMFBP1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZBTB12P1,ZBTB12B,ZNF920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNRPBP1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CKS1BP4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMMEC,CXDELq22.3,DELXq22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTF3P6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYZ1L1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYZ1L4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100499399,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00987,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYZ1L6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYZ1L7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYZ1L16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOMM22P1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOMM22P2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTCYBP1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEX16P,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYZ1L19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYZ1L20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYZ1L23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYZ1L27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTND2P3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00674,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00673,LINC00511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTND1P1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTND6P1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100499471,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MED13P1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC180,BDAG1,C9orf174,KIAA1529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100499484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRIP2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100499489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100499496,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100499497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATPLS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTP4A1P2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100500719,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPIAP20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100500773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USP9YP19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USP9YP23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3659,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3685,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3654,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3607,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR374C,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3917,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR23C,hsa-mir-23c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3620,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3621,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3677,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3646,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3616,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3687,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3649,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3612,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3609,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3655,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3910-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3920,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3650,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3660,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3909,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3614,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3943,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR550B2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3912,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3653,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3907,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3914-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3926-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3686,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3678,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3652,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR642B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3689A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3673,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3916,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3682,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3918,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3180-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3671,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR548Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3939,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3622A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3921,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3665,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR548AA1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3929,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3936,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3684,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3913-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3672,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3926-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3622B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3911,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3934,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3669,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3938,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3675,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3923,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3668,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3662,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3688-1,MIR3688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR550B1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3681,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR676,hsa-mir-676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3940,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3657,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3611,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3935,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3663,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3690,MIR3690-1,MIR3690-2,hsa-mir-3690-1,hsa-mir-3690-2,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR548AA2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3617,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3927,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3692,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3691,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3928,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3910-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3913-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3942,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3661,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3689B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3150B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3613,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3670-1,MIR3670,hsa-mir-3670-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3944,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3674,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3714,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3610,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3915,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3180-5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3680-1,MIR3680,hsa-mir-3680-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3651,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR548Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR3914-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100500934,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEL15Q24,CHR15DELq24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STQTL21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQTL2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100502572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMD2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPIFB5P,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQCJ-SCHIP1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELXP21,CXDELp21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAA2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEL6Q24Q25,C6DELq25q25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEL14Q11Q22,C14DELq11q22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUP16P13.3,C16DUPq13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDSS2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505474,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYNE1-AS1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1560,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505478,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRKAG2-AS1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKRD10-IT1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCAT19,LINC01190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505498,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505501,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505504,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANF1P3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505515,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDNRB-AS1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505524,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLJ45825,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01301,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505534,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISM1-AS1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBM26-AS1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505540,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01095,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505549,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505555,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSTM5P1,GST1L,GSTM1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00578,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTBD9-AS1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505570,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00984,OGU1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00672,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505585,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505588,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRRC3C,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505592,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEX5L-AS2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARD3-AS1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505609,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNHG21,FSD2-AS1,SCARNA15HG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505620,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C11orf72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTF3C2-AS1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOC100505635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
